<<<<<<< HEAD
date,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2013/4/20,366,0,190,76492,0,21825.18,0,57204,23846,13356.20703,8982,7306.080998,186817,1240,51,0,0,46,0,0,201,536,7412,0,19941.43103,13733,0,0,12551.31599,5716.121986,515,0,1557.50101
2013/4/21,361,0,199,77845,0,26096.74102,0,60431,24814,15573.165,10589,6187.155011,203746,1276,69,0,0,52,0,0,150,517,0,0,19526.803,15929,0,0,14540.00707,5890.253992,251,0,1677.906994
2013/4/22,206,0,104,47858,0,18352.981,0,43780,16751,10232.786,6694,4074.556,138701,931,32,0,0,38,0,0,101,351,1674,0,15155.86497,9849,0,0,8992.139009,3813.239006,59,0,1135.755001
2013/4/23,203,0,107,43351,0,16632.44497,0,41287,15475,8877.497,5807,3675.571,126857,896,38,0,0,19,0,0,97,366,1967,0,15099.19999,8714,0,0,8319.521975,3365.663004,46,0,897.9350005
2013/4/24,268,0,101,47338,0,16730.10398,0,42082,17442,8551.534,6118,4067.76,125819,973,39,0,0,36,0,0,127,375,2575,0,16448.00495,8470,0,0,7886.022994,3931.814,114,0,1062.944997
2013/4/25,244,0,91,42482,0,14878.694,0,34759,14590,7924.317,4779,3483.254003,108821,808,31,0,0,20,0,0,79,345,2471,0,14354.50803,6906,0,0,7251.42798,3417.16699,121,0,934.250998
2013/4/26,194,0,87,51952,0,15935.37704,0,36166,16443,8601.293,5992,4561.394,117492,924,44,0,0,27,0,0,131,342,5196,0,18678.6059,6739,0,0,9402.678013,4007.399,257,0,1240.809996
2013/4/27,298,0,153,78796,0,21680.035,0,55782,22549,12832.29801,8277,7126.746,180046,1100,48,0,0,42,0,0,157,556,7486,0,17957.89596,12022,0,0,12145.84897,5759.616958,515,0,1335.896996
2013/4/28,348,0,202,83114,0,25685.65497,0,57879,24204,14489.697,10027,6232.167,197889,1140,53,0,0,47,0,0,167,529,0,0,18906.98596,14453,0,0,14644.29801,5602.167,354,0,1656.502999
2013/4/29,264,0,105,48706,0,18232.122,0,42202,16189,9441.506,6289,3763.110991,142972,948,60,0,0,46,0,0,83,397,1828,0,15102.67502,9045,0,0,8312.002013,3722.928994,120,0,967.529002
2013/4/30,198,0,99,46729,0,15844.914,0,40010,16337,9026.345,5677,3852.739,128434,865,46,0,0,38,0,0,184,403,3532,0,16870.93394,8543,0,0,8383.902962,3821.07599,297,0,994.556002
2013/5/1,330,0,207,75080,0,23562.21901,0,67713,25021,14765.52,9139,6857.083,217274,1342,65,0,0,53,0,0,185,642,5850,0,21064.79394,16146,0,0,14286.17595,6256.73698,507,0,1628.10801
2013/5/2,278,0,119,51235,0,18009.849,0,46745,16765,9985.768,6210,4266.350001,147836,901,41,0,0,26,0,0,104,473,2627,0,18399.034,9857,0,0,9714.145061,3842.192005,89,0,1186.121996
2013/5/3,186,0,125,56825,0,18154.389,0,47378,18885,10587.424,6307,5362.587003,155859,1050,52,0,0,38,0,0,135,512,5046,0,21085.02202,9393,0,0,11378.7,4293.376005,247,0,1391.753003
2013/5/4,383,0,199,82517,0,24772.47412,0,67928,25054,15583.73799,9223,7513.481998,218874,1258,54,0,0,39,0,0,202,578,6972,0,21334.01095,15537,0,0,13927.77995,6299.53296,466,0,1624.497994
2013/5/5,407,0,214,91697,0,31616.8071,0,73366,27558,18570.216,11773,6822.148,250530,1259,62,0,0,52,0,0,131,645,0,0,21989.97404,17828,0,0,16896.57986,6754.75197,304,0,1792.074011
2013/5/6,213,0,122,53947,0,19272.15503,0,48727,17747,11213.92901,6994,4183.568,160731,900,50,0,0,23,0,0,57,524,1856,0,17868.49203,10211,0,0,10161.437,3884.208982,89,0,1094.592998
2013/5/7,215,0,108,45921,0,17735.625,0,41774,16070,9297.07302,5860,3932.899003,135374,827,43,0,0,29,0,0,92,441,1914,0,15465.03205,8614,0,0,8628.016045,3856.835022,60,0,1035.484004
2013/5/8,235,0,110,48987,0,17824.74299,0,46704,18516,9029.38601,6130,4467.02697,138804,997,32,0,0,32,0,0,148,365,2695,0,14854.31599,8630,0,0,8565.045975,4115.106027,98,0,1138.787006
2013/5/9,219,0,100,44287,0,16828.75602,0,39983,16190,9330.701,5122,4059.653001,128308,1105,33,0,0,24,0,0,156,410,3125,0,14965.96999,7695,0,0,8958.417018,3858.650994,158,0,950.9089995
2013/5/10,265,0,86,51200,0,16991.624,0,40397,19498,9370.728,6435,6107.34,133719,1381,46,0,0,27,0,0,187,440,6625,0,18891.91099,7306,0,0,10857.28796,4323.083004,466,0,1317.468002
2013/5/11,405,0,178,86983,0,24601.89897,0,57758,29665,15549.113,10417,8587.739,206691,1935,50,0,0,49,0,0,560,540,11060,0,20946.81304,12324,0,0,14943.80807,6082.363006,1260,0,1503.846
2013/5/12,260,0,132,69816,0,22222.886,0,43574,19815,13128.647,8141,5304.087996,160069,1134,54,0,0,26,0,0,260,431,0,0,14246.84302,10604,0,0,11906.27899,4708.779014,935,0,1091.983001
2013/5/13,264,0,104,58821,0,20185.13704,0,45819,16943,10702.027,7484,3761.846001,145115,862,40,0,0,39,0,0,59,413,1651,0,14982.69589,9222,0,0,9020.288977,4064.973957,38,0,1007.092999
2013/5/14,226,0,83,48364,0,17363.22001,0,41563,15632,9227.842,6385,3436.620998,127139,819,47,0,0,41,0,0,51,326,2045,0,15192.99811,8022,0,0,7814.79801,3661.951993,106,0,922.881994
2013/5/15,211,0,116,49711,0,18286.14101,0,43530,17846,9137.955,6919,4072.351999,136767,945,30,0,0,31,0,0,128,403,2212,0,15878.29401,9081,0,0,8510.219022,4166.385025,65,0,1067.214012
2013/5/16,291,0,80,46763,0,17095.40097,0,40195,16244,9076.021,6207,4000.963998,125700,939,32,0,0,24,0,0,78,460,2793,0,16373.41692,7783,0,0,8298.688038,3881.943011,114,0,1127.513
2013/5/17,254,0,99,54176,0,16283.536,0,41849,17383,9447.398,6350,4941.645,129706,928,42,0,0,30,0,0,141,399,5527,0,18402.03703,7869,0,0,10346.69496,4275.81101,277,0,1277.120003
2013/5/18,410,0,142,83246,0,23827.671,0,61472,23726,13717.32,9661,7204.86402,193969,1330,57,0,0,45,0,0,172,589,7181,0,20054.22005,13404,0,0,12639.51496,6155.989918,483,0,1482.978999
2013/5/19,423,0,169,89043,0,28672.09901,0,65168,25260,16139.012,11861,6181.670003,216205,1278,51,0,0,67,0,0,150,550,0,0,19029.09106,15117,0,0,14625.70397,6138.652965,344,0,1681.325001
2013/5/20,311,0,100,51120,0,19075.757,0,46856,16891,10331.089,7227,3514.963002,144910,868,40,0,0,24,0,0,77,360,1635,0,15194.08596,9165,0,0,9244.39802,3756.18301,95,0,991.738997
2013/5/21,231,0,84,42483,0,16228.371,0,39699,15882,8700.007,6158,2981.805,133407,824,45,0,0,28,0,0,92,361,1777,0,16634.30699,9167,0,0,7626.935957,3663.284,68,0,1037.690004
2013/5/22,284,0,104,47331,0,16662.275,0,40354,17141,8354.463,6236,3562.812998,123455,927,48,0,0,25,0,0,137,424,2784,0,14148.87114,7347,0,0,7411.871993,3933.892984,139,0,975.2959975
2013/5/23,308,0,105,47751,0,15136.32499,0,36734,15479,8802.085,5641,3894.777,114071,913,35,0,0,35,0,0,116,373,4723,0,15568.929,6529,0,0,7839.435046,3979.070994,297,0,930.436
2013/5/24,362,0,123,64927,0,19615.09903,0,48762,21380,11823.31,8226,5699.197003,156277,1225,53,0,0,26,0,0,213,436,8259,0,20833.98601,10565,0,0,11906.76593,5557.559004,746,0,1373.325002
2013/5/25,368,0,153,69931,0,20700.194,0,52277,20912,12726.752,8199,5996.139998,167502,1032,44,0,0,38,0,0,216,495,7437,0,20575.82004,10890,0,0,11154.56394,5523.15602,549,0,1210.515996
2013/5/26,360,0,160,72833,0,26364.79103,0,55387,21737,14744.73,10252,4908.19,191257,1124,52,0,0,50,0,0,145,493,0,0,18444.91702,12365,0,0,12363.98098,6014.187041,235,0,1340.603996
2013/5/27,232,0,81,50146,0,18954.42003,0,41707,16283,9634.511,6934,3643.624,134052,854,32,0,0,25,0,0,63,311,1737,0,15323.40391,7926,0,0,8601.401966,4058.205017,56,0,976.2650005
2013/5/28,269,0,66,44066,0,17491.019,0,40215,16368,9191.980996,6381,3337.621002,128291,906,39,0,0,22,0,0,104,359,1869,0,18144.99199,7527,0,0,7842.453047,3742.49502,108,0,988.6070055
2013/5/29,268,0,75,47215,0,17707.795,0,40167,17096,8907.076996,6382,3771.227999,128057,926,38,0,0,31,0,0,133,378,2324,0,15844.79897,7261,0,0,7723.819953,3896.883985,62,0,1068.777996
2013/5/30,318,0,75,48103,0,17993.572,0,38760,15380,10555.491,5638,3711.254,124240,939,75,0,0,25,0,0,75,370,2398,0,15420.57597,7282,0,0,8257.06699,3630.953982,95,0,1002.935998
2013/5/31,248,0,97,49598,0,16809.404,0,43734,17290,9662.051,5683,4684.31197,131910,962,49,0,0,22,0,0,147,332,4696,0,20327.39702,8320,0,0,10176.41198,3989.951,280,0,1240.315001
2013/6/1,359,0,182,86125,0,25371.08998,0,73784,26496,15925.673,9594,7925.239,241945,1359,39,0,0,45,0,0,230,561,7090,0,28456.42203,16367,0,0,16267.95798,6724.35,505,0,1550.083003
2013/6/2,416,0,233,99473,0,32524.033,0,82451,28756,19767.044,12610,7403.122999,279006,1389,86,0,0,46,0,0,172,578,0,0,25027.877,19338,0,0,19121.499,7065.55596,318,0,1917.363002
2013/6/3,277,0,147,60558,0,21891.415,0,57825,19967,12977.681,7805,4334.420999,186352,1004,45,0,0,38,0,0,95,377,2100,0,19716.85903,12550,0,0,12269.16297,4666.577004,77,0,1258.981994
2013/6/4,199,0,126,52366,0,19094.757,0,49762,18040,10215.541,6568,3873.474,162192,883,42,0,0,34,0,0,120,337,2052,0,18350.87198,10467,0,0,10092.25306,3778.83904,83,0,1028.424006
2013/6/5,247,0,85,50992,0,18808.25297,0,49176,18949,9753.515,6600,4885.84102,155995,1056,45,0,0,35,0,0,175,377,2641,0,17244.52796,9623,0,0,9605.557007,4324.746988,78,0,1094.639975
2013/6/6,206,0,105,44398,0,16345.82399,0,41651,15383,8879.507,5163,3929.608999,137716,983,44,0,0,29,0,0,88,524,3465,0,16004.76193,9100,0,0,8548.65097,3958.736,148,0,826.677001
2013/6/7,254,0,98,56405,0,18132.738,0,44589,18530,10282.15302,5958,5988.254,139320,1096,36,0,0,18,0,0,176,465,10811,0,20386.869,7417,0,0,11285.16296,4938.41001,476,0,1010.500992
2013/6/8,335,0,146,74530,0,22607.092,0,58847,22914,13438.231,8403,7372.051,196910,1248,62,0,0,31,0,0,228,516,6996,0,19468.33008,12313,0,0,12531.44001,5772.953,527,0,1096.602005
2013/6/9,435,0,197,86963,0,28545.14599,0,65868,25489,16043.841,10966,7093.075002,225824,1297,81,0,0,48,0,0,176,516,0,0,19857.89202,14375,0,0,15415.22923,6165.70002,345,0,1103.846997
2013/6/10,216,0,121,54805,0,19812.58299,0,45628,17056,10281.263,6583,4356.946,148821,848,55,0,0,36,0,0,75,433,2307,0,15515.70398,8537,0,0,9537.819991,3964.598015,81,0,683.378001
2013/6/11,166,0,65,42173,0,16215.672,0,35722,15142,7999.815,5148,4095.642008,119943,673,38,0,0,18,0,0,104,298,4306,0,14296.13195,6312,0,0,6881.289018,3538.344014,67,0,656.3220025
2013/6/12,225,0,106,49476,0,18099.43702,0,40894,17837,8474.554,6402,5242.111999,133679,801,37,0,0,40,0,0,164,313,2597,0,15591.38498,7380,0,0,7879.82401,4186.600996,79,0,669.6649987
2013/6/13,274,0,75,46522,0,15408.54404,0,34801,15619,8170.816004,5009,4781.606996,114605,918,31,0,0,28,0,0,105,319,3244,0,15235.78302,5939,0,0,7199.532014,3740.373966,190,0,671.2640042
2013/6/14,242,0,91,50898,0,16292.92502,0,39630,19126,9538.624,6450,6690.743985,129117,1219,43,0,0,28,0,0,236,303,5890,0,18982.70911,6287,0,0,10279.31597,4176.591026,514,0,921.8329992
2013/6/15,350,0,172,84062,0,23887.57697,0,59716,28357,14531.959,9799,9954.490996,205172,1660,45,0,0,47,0,0,327,444,10639,0,21373.90697,11784,0,0,15399.89096,6149.771972,1085,0,994.0700021
2013/6/16,319,0,143,75603,0,23890.74499,0,51000,21876,13981.574,8911,7556.48699,182123,1158,43,0,0,52,0,0,221,482,0,0,17115.87898,11192,0,0,13141.98498,5191.20294,934,0,959.21
2013/6/17,243,0,120,59394,0,20545.10902,0,49138,18211,10874.892,7500,4618.527002,155589,909,29,0,0,35,0,0,56,285,1829,0,17514.45001,9436,0,0,9582.033005,4102.84199,69,0,863.417997
2013/6/18,259,0,94,48662,0,17451.573,0,41623,16835,9037.38399,6135,4313.54202,136462,693,45,0,0,26,0,0,103,319,1881,0,15982.24395,7867,0,0,8455.552967,3835.127993,72,0,733.9160015
2013/6/19,207,0,110,48518,0,17078.42501,0,40432,17431,8401.205,6384,4633.289002,132881,975,51,0,0,28,0,0,147,398,2410,0,18820.01901,7298,0,0,8213.58396,4018.518,93,0,707.218
2013/6/20,250,0,88,44751,0,15818.53,0,39171,15173,8613.922,5308,4180.835999,122119,767,44,0,0,22,0,0,90,302,2678,0,15397.88697,6666,0,0,7808.092014,3744.010024,143,0,742.667004
2013/6/21,206,0,84,50770,0,16023.57701,0,39970,16942,9034.804,5790,5672.571999,127186,937,29,0,0,20,0,0,114,321,5435,0,18643.97801,7105,0,0,9953.314014,4357.286996,314,0,814.1549945
2013/6/22,377,0,138,77716,0,21732.73,0,55010,22638,12270.249,8346,7810.644,181200,1184,54,0,0,35,0,0,166,483,7295,0,18708.386,11734,0,0,12009.27604,5806.02006,551,0,1083.007005
2013/6/23,390,0,205,86616,0,27385.8781,0,60861,23896,15255.191,10567,7239.975,213296,1319,59,0,0,42,0,0,176,443,0,0,20284.26809,14185,0,0,15344.74296,5900.797,289,0,1209.993002
2013/6/24,212,0,104,51104,0,19124.95099,0,42787,16798,10035.783,6780,4001.493021,143532,791,39,0,0,30,0,0,91,343,1732,0,16097.43001,9191,0,0,9131.403024,3888.901996,75,0,743.0020033
2013/6/25,256,0,98,46937,0,16600.73095,0,38445,15988,8688.644,5738,3825.793999,129784,671,31,0,0,24,0,0,127,435,2055,0,15246.80913,7875,0,0,7797.080974,3680.039003,64,0,752.432006
2013/6/26,235,0,111,44572,0,16725.106,0,39048,16560,7959.445,5803,4042.092002,126869,881,31,0,0,25,0,0,138,376,2268,0,15932.52493,7477,0,0,7772.267022,4078.38301,109,0,834.431002
2013/6/27,217,0,73,41123,0,14618.36596,0,33509,13957,7715.65699,4755,3830.708011,110225,844,33,0,0,18,0,0,86,304,2928,0,13827.501,6935,0,0,6967.97001,3639.917,134,0,784.34
2013/6/28,200,0,94,50383,0,16665.16,0,40331,17357,8746.28301,5803,5581.120977,130347,924,26,0,0,24,0,0,184,368,4983,0,18651.69683,8000,0,0,9927.269978,4191.88301,326,0,1097.557995
2013/6/29,373,0,202,81171,0,23675.54299,0,65030,24261,13569.13,9008,8132.82,216112,1139,48,0,0,53,0,0,191,585,7060,0,22032.04209,15200,0,0,13464.07203,6187.87304,571,0,1313.627996
2013/6/30,366,0,229,82040,0,27412.18003,0,67239,25314,15445.797,10708,6948.12,235350,1160,48,0,0,44,0,0,172,679,0,0,20069.60301,16775,0,0,15468.16501,6233.480976,314,0,1466.347006
2013/7/1,303,0,167,59242,0,22459.97,0,60500,20588,11804.08502,8389,5348.849996,198430,1035,38,0,0,29,0,0,83,410,2132,0,18875.17904,13919,0,0,11882.54802,4814.544007,57,0,1251.212014
2013/7/2,250,0,121,51657,0,19433.88,0,53806,19400,10096.21001,6872,5020.898,173436,929,32,0,0,33,0,0,112,376,2741,0,18188.79202,12490,0,0,10460.68603,4369.42202,82,0,1051.496
2013/7/3,210,0,130,48573,0,18971.432,0,50314,19231,9131.835,6835,5140.475003,165998,1016,30,0,0,25,0,0,149,390,2625,0,19008.51002,10922,0,0,10100.86193,4495.190005,134,0,1121.613993
2013/7/4,213,0,104,45862,0,16933.728,0,43840,16077,8579.093,5388,4389.859,141496,885,31,0,0,19,0,0,120,380,2845,0,16647.05606,9112,0,0,8960.138961,4017.486011,151,0,969.818
2013/7/5,212,0,132,50122,0,18205.434,0,45047,18119,9123.468,6009,5818.129009,145819,959,30,0,0,19,0,0,186,428,4893,0,20404.92204,8964,0,0,10997.397,4349.637014,295,0,1268.513005
2013/7/6,332,0,226,73381,0,22067.574,0,61406,23404,12386.45998,8458,7905.72698,204807,1108,45,0,0,45,0,0,178,523,7747,0,20173.532,14419,0,0,13164.835,5899.99397,562,0,1275.371997
2013/7/7,367,0,269,74622,0,25665.431,0,62586,23767,14032.28799,10294,7167.559,220156,1275,69,0,0,49,0,0,161,451,0,0,21268.51208,15433,0,0,14873.35401,6266.497,413,0,1420.431999
2013/7/8,239,0,143,49749,0,19438.16303,0,47337,18117,9820.542,6884,4429.18,162422,939,21,0,0,24,0,0,77,364,1918,0,16597.00299,11434,0,0,10114.93298,4357.042017,85,0,943.131996
2013/7/9,264,0,124,44552,0,16471.90098,0,40510,16620,8164.72699,5634,4126.617999,137158,962,34,0,0,34,0,0,80,364,2109,0,17324.77705,9394,0,0,8430.294977,3953.197,106,0,862.6300033
2013/7/10,199,0,132,43514,0,16761.494,0,39368,17396,7682.852996,5864,4284.139,136937,896,50,0,0,17,0,0,169,372,2309,0,16502.49207,8213,0,0,8300.82,4131.26301,96,0,939.824995
2013/7/11,223,0,105,41232,0,15068.221,0,35528,14572,7350.88101,4834,3739.224999,119535,847,28,0,0,24,0,0,76,355,2786,0,15124.388,7966,0,0,7570.903022,3931.81199,102,0,752.501002
2013/7/12,202,0,130,45887,0,15702.74099,0,37045,16345,8036.328,5968,5127.779006,126853,879,35,0,0,25,0,0,133,483,5415,0,18547.47812,6477,0,0,9870.913027,4196.71799,386,0,1041.480996
2013/7/13,352,0,217,70748,0,20344.52703,0,52120,21912,10970.03698,7901,7591.875,181261,1018,39,0,0,30,0,0,245,443,7336,0,20001.03319,10962,0,0,11752.04301,5627.001004,582,0,1116.586002
2013/7/14,350,0,238,69213,0,23253.26802,0,52992,22278,11872.681,9249,6439.838,190910,1054,54,0,0,24,0,0,132,428,0,0,17202.69091,12170,0,0,13511.25091,5699.04202,382,0,1269.646999
2013/7/15,267,0,135,49598,0,18740.844,0,43261,17956,9697.514,6943,4307.907004,155243,978,21,0,0,30,0,0,81,315,1691,0,15758.81198,8770,0,0,9713.038971,4229.851998,102,0,964.0789996
2013/7/16,263,0,144,46321,0,17542.38998,0,42420,17667,8591.902,6423,4462.858,148885,735,34,0,0,23,0,0,109,324,2101,0,16217.579,8798,0,0,9363.51401,4158.229013,74,0,858.756999
2013/7/17,227,0,154,45976,0,16768.21695,0,41535,18233,8246.469996,6052,4767.135,141149,869,30,0,0,27,0,0,146,483,2500,0,15099.18801,7995,0,0,8815.204062,4196.26601,109,0,936.3380015
2013/7/18,248,0,125,42989,0,14765.96899,0,34932,15027,7205.31298,4842,4276.461981,123744,949,27,0,0,29,0,0,75,357,2727,0,16635.43604,6411,0,0,7420.450976,3487.661982,120,0,681.5809997
2013/7/19,247,0,130,48246,0,15207.903,0,37324,17334,7943.322,5615,5695.987004,128487,818,38,0,0,20,0,0,144,384,4644,0,18733.355,7126,0,0,9652.20703,4139.728011,413,0,990.053
2013/7/20,337,0,200,71138,0,19887.16602,0,53502,21896,11335.787,7790,7793.555,184001,1029,60,0,0,33,0,0,204,517,7922,0,18348.88499,10791,0,0,11762.679,5349.39201,555,0,1045.266999
2013/7/21,364,0,195,69215,0,22549.504,0,53203,21973,12001.705,9287,6297.429998,191093,1056,45,0,0,42,0,0,180,442,0,0,17698.66203,11992,0,0,12947.62501,5832.98702,415,0,1122.711001
2013/7/22,296,0,144,48706,0,18130.16298,0,44115,17809,8972.57799,6663,4282.649,151645,915,40,0,0,17,0,0,66,354,2151,0,15380.55002,8797,0,0,9127.697061,4238.845,85,0,866.816995
2013/7/23,258,0,148,44403,0,15844.30498,0,40613,17008,8350.03501,5910,4233.863001,138908,954,31,0,0,22,0,0,76,444,2619,0,14892.46108,7968,0,0,8649.399031,4019.788,91,0,814.612005
2013/7/24,294,0,127,44631,0,15426.56103,0,39221,17315,7657.386,5634,4964.054,133100,1050,43,0,0,29,0,0,103,366,3183,0,15435.36603,7604,0,0,7902.059947,4122.506992,181,0,854.8560005
2013/7/25,223,0,143,45525,0,15298.26,0,36492,15663,8149.532,5074,4954.925,125871,1079,30,0,0,22,0,0,107,342,3828,0,14918.85696,7198,0,0,8245.322971,4004.579996,199,0,706.7479997
2013/7/26,243,0,119,52763,0,15253.59392,0,37034,17290,8597.276996,5562,5544.072024,129625,1283,26,0,0,26,0,0,172,365,5432,0,17289.21802,6901,0,0,9714.801967,4171.53699,412,0,922.193004
2013/7/27,352,0,174,71689,0,19389.39903,0,51001,21383,11431.14299,7542,7707.935,175141,1189,34,0,0,33,0,0,153,476,8525,0,18323.36595,11014,0,0,11141.095,5524.85003,652,0,1014.714
2013/7/28,415,0,213,70958,0,22197.06805,0,52888,21329,13022.222,9010,5988.924,186782,1013,45,0,0,31,0,0,125,455,0,0,16510.96799,12425,0,0,12931.69001,5551.603027,358,0,1109.177002
2013/7/29,263,0,122,48547,0,17310.131,0,43304,16600,9571.404,6448,3783.086,144950,727,38,0,0,18,0,0,129,351,1695,0,15244.178,8943,0,0,8811.070056,3773.17799,57,0,808.2380055
2013/7/30,230,0,133,45568,0,15941.396,0,41071,16308,9096.241996,5589,3874.508996,138611,725,39,0,0,15,0,0,103,344,2215,0,16794.31901,8722,0,0,8326.787954,3944.10497,88,0,815.631006
2013/7/31,265,0,136,49838,0,17459.70002,0,46168,18310,9692.682,6309,4372.926999,159494,938,47,0,0,32,0,0,106,391,2665,0,17000.667,10325,0,0,9068.306,4368.756996,119,0,876.939997
2013/8/1,272,0,202,58832,0,17514.44698,0,50985,18459,11509.107,6370,4894.530996,177339,891,45,0,0,31,0,0,65,452,3508,0,18878.77509,11326,0,0,10762.20304,4168.247989,153,0,898.0070031
2013/8/2,266,0,141,58105,0,18971.20702,0,49218,19057,10852.741,6293,5758.894999,167221,1219,72,0,0,23,0,0,167,435,5475,0,21338.14994,10675,0,0,12378.02802,4656.71803,377,0,1131.380999
2013/8/3,383,0,214,76600,0,22653.122,0,66399,23672,14232.72,8317,7867.467,226060,1223,57,0,0,36,0,0,206,604,7811,0,22819.10799,15424,0,0,14585.396,5995.24003,602,0,1195.792993
2013/8/4,414,0,252,78674,0,24549.78898,0,65632,23322,14927.937,9576,6602.609,229233,1189,43,0,0,42,0,0,154,542,0,0,19724.74799,15648,0,0,16365.91,5759.624978,343,0,1272.657999
2013/8/5,255,0,157,55964,0,19950.799,0,53938,18738,12051.965,7240,4698.000999,184445,1019,32,0,0,27,0,0,85,430,2094,0,17055.70704,11455,0,0,11672.64995,4683.59495,94,0,948.094003
2013/8/6,252,0,146,48861,0,17238.54901,0,46978,17042,9683.216004,5859,4149.698001,160962,904,34,0,0,29,0,0,119,462,2226,0,17785.05204,9761,0,0,9941.064046,4086.234989,75,0,670.039998
2013/8/7,207,0,121,51750,0,17243.229,0,45305,17859,9279.671,6000,4511.061,155984,897,49,0,0,27,0,0,166,425,2927,0,15752.00102,9024,0,0,8705.801962,4377.250024,110,0,582.117998
2013/8/8,238,0,119,45223,0,15473.181,0,38488,14823,8744.003,5094,4029.22,135759,910,39,0,0,28,0,0,75,391,2837,0,17519.86095,7744,0,0,8714.306984,3882.709995,164,0,657.7419985
2013/8/9,308,0,126,56994,0,16084.541,0,39998,17339,9371.89,5960,5379.114,136376,1025,44,0,0,14,0,0,147,403,5615,0,18493.78592,8249,0,0,10013.77899,4255.016959,330,0,995.540998
2013/8/10,305,0,165,72429,0,19045.199,0,51222,20828,11516.725,7373,6982.167996,188444,1169,58,0,0,44,0,0,206,447,7682,0,16991.75603,11173,0,0,11118.13705,5418.851016,547,0,1020.108
2013/8/11,357,0,238,71491,0,22383.759,0,53015,20693,12778.742,8960,5676.143,188859,1072,68,0,0,44,0,0,131,576,0,0,16600.81602,12185,0,0,12562.04199,5524.042995,383,0,1122.777998
2013/8/12,227,0,143,51037,0,18487.22402,0,43990,16970,10202.734,6771,4189.55001,155685,828,41,0,0,25,0,0,85,370,2386,0,14398.46998,8830,0,0,9702.863026,4280.693995,74,0,815.689002
2013/8/13,197,0,171,48492,0,16030.065,0,40212,16012,8874.366,5734,3876.781,138901,829,43,0,0,32,0,0,110,356,2172,0,14232.00207,8027,0,0,8072.505988,3951.387,74,0,704.224003
2013/8/14,227,0,124,47806,0,16338.14299,0,38913,16427,8342.344,5973,4357.391001,145002,844,47,0,0,24,0,0,121,337,3153,0,13762.75589,9318,0,0,8064.796007,4159.752008,108,0,928.204997
2013/8/15,213,0,126,45997,0,15700.041,0,38955,15356,8776.26299,5528,3752.725002,136350,797,35,0,0,26,0,0,115,357,2594,0,15297.36096,7768,0,0,8307.664979,4126.180972,159,0,706.937003
2013/8/16,290,0,163,59161,0,17934.97597,0,43525,18261,9762.107,6324,6008.304004,150442,1111,52,0,0,27,0,0,149,395,5811,0,19687.68191,8576,0,0,10947.60203,4361.361988,361,0,1137.288992
2013/8/17,324,0,196,73632,0,20896.22303,0,54716,21469,12472.04098,8050,7349.457,189804,1182,72,0,0,45,0,0,192,469,7502,0,19710.97398,11459,0,0,12053.93595,5569.609964,576,0,1095.070008
2013/8/18,325,0,223,75026,0,23828.4381,0,56896,21972,13396.22,9825,6374.009,203410,1177,56,0,0,33,0,0,150,493,0,0,17839.79998,13122,0,0,12915.75302,5471.304974,357,0,1163.248001
2013/8/19,237,0,173,54829,0,18812.34099,0,46369,17153,10260.977,7539,4491.881,158636,840,41,0,0,28,0,0,76,367,2124,0,15526.75503,9749,0,0,9807.607972,4015.355972,77,0,932.608996
2013/8/20,224,0,134,50801,0,16995.193,0,43924,16751,9086.163996,7065,4157.598999,151836,905,50,0,0,26,0,0,129,413,2291,0,15424.90498,8942,0,0,9074.369005,3809.450003,122,0,885.434
2013/8/21,240,0,136,49485,0,16497.143,0,42446,17602,8661.03898,6371,4421.322999,148460,890,50,0,0,31,0,0,165,344,2525,0,15136.81396,8560,0,0,8467.114988,4098.017,118,0,1020.193002
